"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLA2G4F",-2.78883489071946,5.33615065217391,-15.1765167149195,1.75901323847028e-42,2.30653902979869e-41,85.5829768807798
"COTL1",1.38342082323838,10.9956602173913,15.1727919012098,1.82687084089669e-42,2.39174907887655e-41,85.545290927172
"TMEM206",1.01422585498968,7.92951739130435,15.1655666305927,1.96603578172123e-42,2.57192102262904e-41,85.4721977243001
"KIF20A",1.98084414577543,8.61539434782609,15.1610039080628,2.05931692325623e-42,2.68761047866538e-41,85.4260456951247
"HIGD1B",-1.4708216877917,4.00427043478261,-15.1593837967539,2.09349059208001e-42,2.73006923606672e-41,85.4096593491205
"SLC9A6",1.23332443702023,7.98292934782609,15.1184533908683,3.17227201108149e-42,4.11110640688443e-41,84.9958696080916
"RIBC1",-1.73269325189361,5.56057108695652,-15.1155019477091,3.26873591762184e-42,4.23282223106828e-41,84.9660461966872
"TMSB15B",2.1515774986611,5.27827369565217,15.1133035353357,3.34248516297304e-42,4.32495747370695e-41,84.943833196021
"KIF11",1.4553582183571,9.24852891304348,15.104102376623,3.66960395480197e-42,4.74085479875037e-41,84.8508754520026
"SNORA8",1.12418760296856,7.75419630434783,15.1006699539865,3.79965245845078e-42,4.89802496612019e-41,84.8162031430063
"UBE2E3",1.4798343271021,9.33612913043478,15.1006585974314,3.80009028320983e-42,4.89802496612019e-41,84.8160884301854
"GAPDH",1.18866345413277,15.4166741304348,15.0988850854769,3.869085255049e-42,4.98309432229222e-41,84.7981745018366
"GINS1",1.45676093698198,8.04406369565217,15.0962544539429,3.97373349098368e-42,5.11391533565107e-41,84.7716042656229
"C8orf46",2.90027394608658,4.48035456521739,15.0960529815517,3.98186367236269e-42,5.1204182000089e-41,84.7695693930419
"STC2",-3.11600852566883,12.0275719565217,-15.0840354793521,4.49807012189125e-42,5.77084709547189e-41,84.6482090906278
"SLC26A1",-1.49982165463774,5.18238543478261,-15.0818920060079,4.59692318585378e-42,5.89312802870623e-41,84.6265663731493
"OIP5",1.50132224120783,5.89403304347826,15.0740474602118,4.97754415077475e-42,6.37125651299168e-41,84.5473686054871
"C1orf21",-1.69475112850987,10.9782141304348,-15.0695151786124,5.21162146020078e-42,6.66574797061805e-41,84.5016174811621
"C1QTNF7",-2.64241046900106,4.842355,-15.068477629377,5.26673413599995e-42,6.7310642106789e-41,84.4911445932249
"PIP",-6.0789784499248,8.08967391304348,-15.0675155809708,5.31835581710524e-42,6.79182201048589e-41,84.4814340189057
"FANK1",-2.03915395934815,6.86386586956522,-15.0624955270509,5.59602606033752e-42,7.13566600211988e-41,84.4307667856671
"AURKAPS1",1.23346438499402,3.38145652173913,15.0624928069755,5.59618036824906e-42,7.13566600211988e-41,84.4307393335882
"G6PC3",-1.00573893040219,10.4437008695652,-15.056944137057,5.91995756770894e-42,7.54273307248673e-41,84.3747434550609
"RALGPS1",-1.14514208002857,8.2824602173913,-15.0506295964748,6.31122173807295e-42,8.0289548716769e-41,84.3110271000596
"LCTL",1.73477909770219,1.59971652173913,15.0438494860651,6.76010246147794e-42,8.5868782411445e-41,84.2426230516609
"HSD17B8",-1.56206654510215,7.60501760869565,-15.017743161547,8.80658612870578e-42,1.11608220244984e-40,83.9793361672596
"ZNF587",-1.3472813547219,10.21594,-15.0110581269515,9.42339866880544e-42,1.19334363659758e-40,83.911941497264
"TMEM229B",-1.71266952895872,8.31212021739131,-15.010526376814,9.47427420703614e-42,1.19887393768123e-40,83.9065811386734
"PSORS1C2",2.36160985437761,1.79615217391304,15.0050604289752,1.0013386775874e-41,1.26613036436583e-40,83.8514848873801
"KCNK12",1.66143205733086,1.38466782608696,15.0013026843319,1.04016674854535e-41,1.31422738768372e-40,83.8136111489568
"ZSWIM5",-2.0628796919232,6.53637217391304,-14.9944454054524,1.11493444931646e-41,1.40762589048755e-40,83.7445060469431
"UGDH",-1.50832566371682,10.8899765217391,-14.9889563800805,1.17862914004824e-41,1.4869134867629e-40,83.689197497574
"EDA2R",-1.70186529800312,5.94961608695652,-14.9793196887342,1.29936009901696e-41,1.6367412602303e-40,83.5921130230017
"PLAT",-2.3336346994466,10.877742173913,-14.9692938929409,1.4380772902237e-41,1.8087381790871e-40,83.4911313072245
"LOC100132215",1.58749601897428,3.40851565217391,14.9668742493832,1.4737115860612e-41,1.85215715952103e-40,83.4667636834482
"OGFRL1",1.37693084338579,9.05247804347826,14.95790333914,1.61368783229057e-41,2.0265483418351e-40,83.3764317381343
"GLIPR1L2",-1.88393420978808,4.40423282608696,-14.9566102324575,1.63493002579861e-41,2.05167689511983e-40,83.363412431668
"NDRG1",1.79509425416338,11.907587826087,14.954807799821,1.66500531671763e-41,2.08784389375895e-40,83.3452657578471
"SCML2",1.95102353931296,5.64199565217391,14.9510752194932,1.72905355818083e-41,2.16489474854243e-40,83.3076889903954
"CSAD",-1.54433361811738,8.40168152173913,-14.9480099947862,1.78348444954e-41,2.2313670105523e-40,83.2768330715081
"CKAP2L",1.80670284103952,6.95561586956522,14.935993665072,2.01386253060167e-41,2.51016273477242e-40,83.1558924307552
"CEACAM5",-4.86414531891563,6.20801673913043,-14.9331505267454,2.07257941249756e-41,2.58141627424846e-40,83.1272820467145
"NPM3",1.26023171303972,8.137385,14.9236691631834,2.2810167595723e-41,2.83709072298307e-40,83.0318851170105
"SLC28A1",2.2630653413583,1.73923326086957,14.9192187355463,2.38594261347692e-41,2.96505489830141e-40,82.9871142971094
"C2CD4D",1.64919261941803,4.15439,14.9190479672957,2.39006329417563e-41,2.96795919515541e-40,82.9853964793396
"ZNF423",-1.86254361531204,7.22298891304348,-14.9077355077898,2.67945886193591e-41,3.31495877045453e-40,82.8716156948408
"JRKL",1.24304277626177,7.93200630434783,14.9047168997352,2.76242318836307e-41,3.41506105901646e-40,82.8412595896527
"SMPD3",-2.0919400040805,6.7352902173913,-14.904492093944,2.76870339597605e-41,3.42028392791696e-40,82.8389989550236
"CST3",-1.32775660146389,12.1018602173913,-14.90174162881,2.84670397027609e-41,3.51403220069689e-40,82.8113413903835
"ATAD3A",1.13065354109817,8.84339130434783,14.8989044241101,2.92946220091621e-41,3.61351008326506e-40,82.7828134701433
"SCHIP1",1.39985340593202,7.43267760869565,14.8880368883151,3.26927612491992e-41,4.02670279190728e-40,82.6735585773538
"REPS2",-2.09854976154651,9.88667804347826,-14.8838476264084,3.4105312164987e-41,4.19447445990675e-40,82.6314499849476
"ABCG2",-1.85636788401215,6.02572760869565,-14.8799271642673,3.54823302641417e-41,4.36060543275714e-40,82.5920469970927
"CENPI",1.81825339063019,5.61073282608696,14.8766278800581,3.66840562496379e-41,4.50496454608099e-40,82.5588900299117
"SH3BGRL",-1.6753251689577,12.3250486956522,-14.8743637298293,3.75321585641967e-41,4.60571621318756e-40,82.5361373835611
"PDGFD",-1.58759055622148,8.72991760869565,-14.8645477743911,4.14411105180994e-41,5.07417276689606e-40,82.4375099961604
"SIGIRR",-1.2754455254903,9.23739239130435,-14.8592491923839,4.37173124287493e-41,5.34894175598815e-40,82.3842811230247
"WDR67",1.09991922164699,7.46739956521739,14.8586027065774,4.40034381805524e-41,5.37999420517555e-40,82.3777870652441
"MCCC1",1.04695823875954,9.13430543478261,14.8524551307077,4.68193734412414e-41,5.72007616785799e-40,82.3160385937965
"NOTCH1",1.14608558057689,9.99920239130435,14.850163472733,4.79144798109695e-41,5.8495740576268e-40,82.293022649032
"TPRN",-1.40918301241999,9.12668847826087,-14.8465371580851,4.96998216848583e-41,6.06308675099738e-40,82.2566048166844
"PP14571",-3.44523928744486,4.61276717391304,-14.8425142576839,5.17581674532229e-41,6.30956708001193e-40,82.2162078675915
"ZBTB16",-3.16045839942875,4.41528934782609,-14.8393003395858,5.34635351919565e-41,6.50792410822353e-40,82.1839372810963
"POLD4",-1.02660938767183,10.0314258695652,-14.8327747997196,5.71005116540913e-41,6.94555931231052e-40,82.1184226443565
"ZNF214",-2.22483653056542,5.29366608695652,-14.8320281206527,5.75321005369678e-41,6.98784053237332e-40,82.1109268376484
"TNFRSF21",1.57597858509093,9.68329760869565,14.8318126360144,5.76572571433908e-41,6.99793405445677e-40,82.1087636422247
"LOC284276",-2.4186217923542,2.94704934782609,-14.8313186040508,5.79452243288677e-41,7.02775898565859e-40,82.1038042229136
"PRTG",-2.16607513197828,5.5506652173913,-14.7911443456719,8.68724393219817e-41,1.04978750204631e-39,81.7007038425027
"PPYR1",1.75805638978859,1.40707239130435,14.7819364767418,9.53161547049439e-41,1.14931943064512e-39,81.6083685134796
"PVRL2",-1.07882669659025,12.0196026086957,-14.7801007603368,9.70949727161028e-41,1.16992059811437e-39,81.5899626262653
"LRRC56",-1.95278026319146,6.74159413043478,-14.7767691958882,1.00408293285676e-40,1.20896816228194e-39,81.5565606315187
"FGD3",-2.26530903828009,9.39063891304348,-14.7724592999594,1.04862479137635e-40,1.26077431564325e-39,81.5133539377245
"CAB39L",-1.40501300910459,9.23946673913044,-14.7699592808464,1.07535974820587e-40,1.2910523961144e-39,81.4882933088481
"PTPLAD1",-1.03806072020607,12.0819376086957,-14.7678236242966,1.09873613380076e-40,1.31721680593982e-39,81.4668863099416
"MED13L",-1.11717971232563,11.7787845652174,-14.7627910164118,1.15584631561381e-40,1.38468557896428e-39,81.4164457470134
"ADORA2B",1.82926688174238,5.338485,14.7626807599066,1.1571301122732e-40,1.38522626390116e-39,81.4153407423721
"DDX12",1.35683947871772,5.92508347826087,14.7523974290541,1.28333809530095e-40,1.53520818877124e-39,81.3122928398986
"CHIC1",-1.14303826477265,7.99463869565217,-14.7494633916251,1.32180301689436e-40,1.57895206038206e-39,81.2828959372104
"CDCA4",1.02527634337304,8.54870891304348,14.7398765172149,1.45568675170336e-40,1.73763468782955e-39,81.1868570578791
"CDK1",1.57585247252047,9.30224760869565,14.7280715124789,1.63927098331236e-40,1.95257474318666e-39,81.0686282141093
"CLDN6",2.61513486521641,1.50200347826087,14.722299217924,1.73727244504524e-40,2.06634835493587e-39,81.0108302017232
"C17orf108",-1.10755186554794,7.48794217391304,-14.7201983237904,1.7743739677356e-40,2.10897020165146e-39,80.9897959565664
"RNF182",2.54794259519014,3.71543760869565,14.7172131935882,1.82845448310595e-40,2.17169754453127e-39,80.959910554058
"LRP2BP",-1.1490170283849,5.58708239130435,-14.7149941434102,1.86971892330398e-40,2.21912431410686e-39,80.9376961135126
"CIB3",-1.93383082043305,1.81310673913043,-14.714473285463,1.87953841309124e-40,2.22918882350949e-39,80.9324820894736
"SPATA4",-2.22172651041801,2.24614217391304,-14.7118986042763,1.92883858498062e-40,2.28435439185954e-39,80.9067093384292
"LOC113230",-1.83435850399124,7.23785673913043,-14.711830004363,1.93016963639094e-40,2.28435439185954e-39,80.9060226703401
"NTN4",-2.41792427125043,10.7316656521739,-14.7115411156507,1.93578503700653e-40,2.28937192720601e-39,80.9031309787301
"MAN1C1",-1.63501051235624,7.96793565217391,-14.7043262287024,2.08143816127706e-40,2.45813562836411e-39,80.8309186917897
"KRT222",-1.33755251077504,5.90397717391304,-14.6937223679358,2.31557673383067e-40,2.73077227859265e-39,80.7248100239209
"KLF5",2.26470008671038,8.50520717391304,14.691925875103,2.35776959967765e-40,2.77856134126318e-39,80.7068359587032
"GATA2",-2.38406322715566,7.21467043478261,-14.6903955083386,2.39431656159088e-40,2.81963394089683e-39,80.6915251328051
"IL20",-3.80829681211907,3.88749369565217,-14.6868638239323,2.48082878000812e-40,2.9194477297974e-39,80.6561939654858
"CCDC24",-1.39292798449415,7.72640086956522,-14.6849116448537,2.52998047959113e-40,2.97518552511635e-39,80.6366655730762
"TEAD4",1.22707559868405,8.0799997826087,14.6798289598332,2.66255699797879e-40,3.12667243799344e-39,80.5858259326004
"ROPN1L",-2.43260271352428,3.15901086956522,-14.6679318282122,3.00060957325619e-40,3.51868522191564e-39,80.4668495562491
"ZNF844",-1.29152541123665,7.89630717391304,-14.6603889772651,3.23678142822849e-40,3.79029155283055e-39,80.3914359275708
"FUCA1",-1.06034591058632,10.1266032608696,-14.6590809624103,3.27958328770174e-40,3.83771208912496e-39,80.3783597897401
"RHBDL2",1.54769739868915,6.157635,14.6480434903116,3.66399305761939e-40,4.27851540202012e-39,80.2680357695143
"PDZK1",-4.10572986661909,6.66114043478261,-14.6443145313166,3.8037699857749e-40,4.43862079686496e-39,80.2307701279909
"NEIL3",1.900743589809,5.31531891304348,14.6327448033311,4.27221451517568e-40,4.97826677398623e-39,80.11516911307
"PDE11A",-2.24066873836425,4.77747456521739,-14.6313429647514,4.33274840888002e-40,5.04527176513391e-39,80.1011646498727
"ZSWIM4",1.0816594501543,8.60694369565217,14.6310542359669,4.34532209953039e-40,5.05637480672628e-39,80.0982802902733
"METRN",-2.34671121113975,8.2696002173913,-14.6271622634807,4.51840680986471e-40,5.25410826807469e-39,80.0594020609752
"CHI3L1",3.2151509270358,9.30635434782609,14.6264927039806,4.54886947715024e-40,5.28583715780587e-39,80.052713984704
"ABCG1",-1.33346393103977,9.75847260869565,-14.6254960764821,4.59459246648539e-40,5.33524205459294e-39,80.0427591078975
"TMEM38A",1.62498734028717,5.9141952173913,14.6245224914098,4.63970096721924e-40,5.38362946801565e-39,80.0330346306108
"KIAA1377",-2.16649176251563,7.40347065217391,-14.6244573821564,4.64273334531398e-40,5.38362946801565e-39,80.0323843071035
"LOC344595",-1.36889253780828,7.2278697826087,-14.618229149425,4.94213562040371e-40,5.72682010609455e-39,79.9701804261382
"CRAT",-2.00826506592539,10.3022206521739,-14.6142758399916,5.14209323318807e-40,5.95437935979468e-39,79.9307021423135
"SLC5A6",1.3639855346714,10.8136530434783,14.6031472878852,5.74936819016201e-40,6.64833124977734e-39,79.8195918653022
"LYN",1.36211154012905,9.19033217391304,14.6030165574759,5.7569115144534e-40,6.65243108336838e-39,79.8182868037981
"SERPINA5",-3.76752025707074,8.46652956521739,-14.5970048644877,6.11467209803933e-40,7.06093988281572e-39,79.7582776203814
"ZNF671",-1.66015231950219,6.79750043478261,-14.5954515352535,6.21066336280293e-40,7.16681264611933e-39,79.7427736390876
"C11orf82",1.36473710693429,7.13834804347826,14.5923949491867,6.40396282773782e-40,7.38474992748145e-39,79.7122672208389
"HR",2.36383078217849,7.57800956521739,14.5888568527049,6.63521876186453e-40,7.64083323165576e-39,79.6769579871251
"CACNA1H",-2.81118416515775,7.501785,-14.5881306862448,6.68370282083732e-40,7.69134266519592e-39,79.6697114330974
"ADCY1",-3.01725212057843,8.75175934782609,-14.5842104354707,6.95161598379162e-40,7.99411817348255e-39,79.6305927862198
"C1orf198",1.03138258141849,11.1474982608696,14.5826688405885,7.05988089990616e-40,8.11301230486454e-39,79.615210871703
"LOC400043",-1.43950005355641,7.39134391304348,-14.5817151462288,7.12769850553457e-40,8.18529352188373e-39,79.6056952819957
"APBA2",2.26793493917525,6.16635369565217,14.5559151143264,9.23068005974547e-40,1.05638594356372e-38,79.348359496643
"KIF12",-2.95567195939917,8.03298347826087,-14.5457459489809,1.02204787168381e-39,1.16645244065971e-38,79.2469759126735
"KLHDC9",-1.94862713779298,6.96957804347826,-14.5318844612536,1.17422947795091e-39,1.33738388180036e-38,79.108823124324
"SOX6",2.66122135880239,5.34645239130435,14.521642099477,1.30101484050571e-39,1.47874910833435e-38,79.0067722697808
"CRABP1",4.69140320573311,5.54807673913044,14.5127932506777,1.42149051948867e-39,1.61458035797212e-38,78.9186273102936
"BUB1B",1.70699894927445,8.16313347826087,14.5111348867966,1.44527714555714e-39,1.63936003422432e-38,78.9021102709982
"TPBG",-1.29970789319324,10.2427769565217,-14.509755925513,1.46535822005316e-39,1.66100550283955e-38,78.88837657069
"CBLN4",-2.17325155441077,3.56843891304348,-14.5093997087391,1.47059069217385e-39,1.66580184600224e-38,78.8848289252043
"PLK4",1.28201253219761,7.4759352173913,14.5047638209755,1.54041127034879e-39,1.74251825551352e-38,78.8386619947869
"LRRC26",-3.10637135497694,4.82382695652174,-14.501774993827,1.5871689243342e-39,1.79419095794301e-38,78.8089003822696
"KIF4A",1.94531488612891,8.43853913043478,14.4885900191318,1.81092420794314e-39,2.042968055605e-38,78.6776366288809
"FLJ35024",2.05101782407999,2.6663297826087,14.4866800387506,1.84584778367705e-39,2.07954685987719e-38,78.6586254006363
"SLCO5A1",2.27177755986842,2.80980369565217,14.4780197514549,2.01282058635389e-39,2.26612547746473e-38,78.5724358791671
"ALCAM",-1.90680009436129,11.5335489130435,-14.4704529118241,2.17099580463997e-39,2.44255376532853e-38,78.4971443973051
"MTUS1",-1.27294976409682,10.8011008695652,-14.4665529790654,2.25730045402303e-39,2.53793780776643e-38,78.45834507558
"RPP40",1.0264923388845,7.08898543478261,14.4651952421285,2.28814310875746e-39,2.57087787506578e-38,78.4448382548449
"IFITM2",-1.41044004743568,11.193312826087,-14.4403220030324,2.93372756611686e-39,3.28514311575939e-38,78.1974823500444
"FLJ36777",-1.45479355793018,2.7340247826087,-14.4373938611529,3.02079927147091e-39,3.38036986397283e-38,78.1683734837474
"C6orf201",-1.3972891765066,2.71856152173913,-14.4334692201405,3.14155896490412e-39,3.51314120806483e-38,78.1293618281697
"CREB3L1",-1.96431158603454,9.72235913043478,-14.422202361845,3.51565595447851e-39,3.9262090659411e-38,78.0173893483628
"PEX11G",-1.37342821402158,6.09240630434783,-14.4052253888908,4.164895175861e-39,4.6481459239656e-38,77.8487307532413
"TTC23L",-1.83393733901202,3.70211956521739,-14.4023830801236,4.28472326464924e-39,4.77547187701027e-38,77.8205010208927
"WDR62",1.67438468031931,7.24665456521739,14.4021616543751,4.29420140457771e-39,4.78283208649084e-38,77.8183019148223
"KAL1",-1.96130785238837,8.74075521739131,-14.3968622635896,4.52738774725602e-39,5.03917940564148e-38,77.7656744393021
"PNPLA7",-1.75162441151719,7.2974252173913,-14.3720676443552,5.79769403496575e-39,6.44877197472126e-38,77.5195401417445
"EFHC1",-1.1049377598123,8.29584456521739,-14.3710159388066,5.8588131461014e-39,6.51240151978138e-38,77.5091034980467
"MPZL2",1.52932492667875,9.06236326086957,14.346784017114,7.4595106405685e-39,8.28060420674182e-38,77.268717461195
"HMGCS2",-5.34499281324121,5.68077043478261,-14.3425481879018,7.78109269809999e-39,8.63182549975892e-38,77.226712960199
"ACOT2",-1.05462693121829,8.41528739130435,-14.3424563856366,7.78821325304169e-39,8.63396858964782e-38,77.2258026575571
"NAV3",-2.3044872994823,6.64988586956522,-14.3407167974893,7.92437786303513e-39,8.77907108128526e-38,77.2085534849198
"SLC25A37",1.32444960342762,8.62123086956522,14.3228503904914,9.46792564686589e-39,1.04612405553684e-37,77.0314424362374
"TOX3",-3.45497209966593,7.72981086956522,-14.3166621859151,1.00696983087557e-38,1.11113912372477e-37,76.9701179826041
"LRFN2",-2.08764137869476,2.72712543478261,-14.3160559879775,1.01306614120506e-38,1.11712528758464e-37,76.964111170733
